상품코드,이미지,상품명,가격,중량,구분,조회수,재고
1002002252,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/9c043c2d-7df6-4b8d-8d0a-c5684535f6c5.jpg,[샐러드판다] 슬로우 샐러드 4종 (택1),6900,1개,샐러드/샌드위치,884,473
5093944,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1636693360777l0.jpg,[콜린스 다이닝] 문어감자 샐러드,10500,1개,샐러드/샌드위치,938,256
1001847697,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/24e1880d-b546-4381-8581-34ecf4f75978.jpg,[콜린스 다이닝] 구운채소 닭가슴살 샐러드,7900,1팩,샐러드/샌드위치,855,46
1001929735,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/10a721c4-cffc-4200-bfa2-f1f4f0ef2ca0.jpg,[조선델리] 에그베이컨 브리오슈 샌드위치 (2입),8910,1팩(2입),샐러드/샌드위치,136,225
1001847693,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/e22f565c-5812-4fe6-9485-1aa1a25c85fb.jpg,[콜린스 다이닝] 렌틸콩 페타치즈 샐러드 ,7900,1팩,샐러드/샌드위치,752,379
5072943,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/0ff922d7-5485-45e7-8395-c92daf86140a.jpg,[샐러드판다] 판다의 부라타치즈 샐러드,7900,1팩,샐러드/샌드위치,140,394
5144684,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1657610928590l0.jpg,[마마리] 바질페스토 파스타 샐러드,6696,1개,샐러드/샌드위치,868,344
1000243875,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/053089bc-b764-4a95-a0a8-4e12bcb2aa38.jpg,[어리틀빗] 웜그레인 샐러드 9종 (택1),5900,1통,샐러드/샌드위치,772,109
1001847695,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/7e468f32-86f3-4fe0-a644-64e9cc1dbd57.jpg,[콜린스 다이닝] 파로 쉬라즈 샐러드,7900,1팩,샐러드/샌드위치,432,141
1000435915,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/a131c4a5-533b-4e05-8bab-87cab8982c1e.jpg,[요고델리] 페스트리 샌드위치 3종,5800,1팩,샐러드/샌드위치,109,152
1000973671,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/aecc29e4-a2ce-42cc-87ec-d92b8c8dc180.jpg,[스윗밸런스] 타코랩 8종,3900,1개,샐러드/샌드위치,133,332
5067178,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1612748666750l0.jpg,[도제식빵] 리코타 치즈 윈터 후르츠 산도 (시즌한정),6900,1개,샐러드/샌드위치,209,120
1000623112,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/4407831c-3c87-4b70-ad69-b47946870fd1.jpg,[샐러드판다] 판다의 샐러드 파스타 3종 (택1),7300,1개,샐러드/샌드위치,312,288
5052873,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1591164831531l0.jpg,[미자언니네] 흑임자 연근샐러드,4840,1팩,샐러드/샌드위치,674,295
1001176488,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/8fb387eb-3737-4d33-b32f-db9acc29a5d7.jpg,[소금집] 잠봉 선드라이드 토마토 샌드위치,9200,1개,샐러드/샌드위치,35,353
5153200,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/dc64b4c9-3823-46b6-ab90-45298c65c956.jpg,[스윗밸런스] 시그니처 샐러드 3종 (택1),5310,1개,샐러드/샌드위치,562,456
5042318,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1572324205916l0.jpg,[쉐푸드] B.E.L.T 샌드위치 & 닭가슴살 흑임자 샌드위치 (택1),4900,1팩,샐러드/샌드위치,296,496
5093551,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1636434205975l0.jpg,[콜린스 다이닝] 구운 채소 샐러드,8400,1개,샐러드/샌드위치,314,230
5036684,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1557464684408l0.jpg,[도제식빵] 가츠산도,7300,1개,샐러드/샌드위치,477,141
1001626106,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/dee8a61d-fc89-4d2a-86e4-c76527bcfa9a.jpg,[미자언니네] 달걀 듬뿍 샐러드,5800,1팩,샐러드/샌드위치,442,178
1001343969,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/a6449410-c1f9-44e8-894e-a31557af35a7.jpg,[도리깨침] 7가지 채소찜 시즌 1 (2인분/저당소스 포함),10900,1팩,샐러드/샌드위치,203,281
5060528,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/d130b980-e60e-4019-8c5f-7342df19f26a.jpg,[피그인더가든] 프레쉬믹스 베이직샐러드,2190,1통,샐러드/샌드위치,19,197
1000552441,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/3f7b5c48-4c77-4020-bec9-e701d50bfc3e.jpg,[쉐푸드] 간편 샌드위치 5종,3290,1개,샐러드/샌드위치,431,58
1000324415,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/00b10fd6-38ff-4a4f-bf98-17006a62001d.jpg,[스윗밸런스] 곡물빵 샌드위치 3종,6400,1팩,샐러드/샌드위치,718,168
5031946,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1544516512451l0.jpg,[미자언니네] 감자달걀 샐러드,5500,1팩,샐러드/샌드위치,731,332
1000268045,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/7b526b63-ef89-4db6-b905-f463d3ec3508.jpg,[피그인더가든] 미니 샐러드 6종 (택1),3790,1팩,샐러드/샌드위치,639,478
1000330503,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/8c38c23e-87d2-4105-9dfd-2d6a212690a2.jpg,[쉐푸드] 샐러드바 홈샐러드,6190,1팩,샐러드/샌드위치,557,345
5082820,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1630383803417l0.jpg,[콜린스 다이닝] 문어 보리 샐러드,8900,1통,샐러드/샌드위치,406,348
5042450,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1572336786396l0.jpg,[도제식빵] 통새우산도,6900,1개,샐러드/샌드위치,408,151
1001695452,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/750459ca-8ab1-4a0f-87ff-a02fa6f0f40e.jpg,[Kurly's] 샌드위치용 달걀 참치 샐러드 500g,7980,1팩,샐러드/샌드위치,781,119
1001343973,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/ab157f4f-6741-4465-9d66-bda8c36113cd.jpg,[도리깨침] 7가지 채소찜 시즌 2 (2인분/저당소스 포함),10900,1팩,샐러드/샌드위치,463,161
1000430184,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/9bb746f6-d3ca-448b-96ae-8eca2a878199.jpg,[미아논나] 당근라페 200g,5900,1개,샐러드/샌드위치,123,188
5151626,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1656395961932l0.jpg,[피그인더가든] 에그마요 스쿱샐러드 400g,6990,400g,샐러드/샌드위치,279,346
1001959618,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/37dd71a6-8634-4742-9581-899446467e18.jpg,[샐러디] 바질&토마토 통밀 가득 치아바타 샌드위치 (2입),9990,1팩 (2입),샐러드/샌드위치,720,322
1000747049,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/ce91f960-43ce-4b12-b215-40630722f578.jpg,[소금집] 잠봉 프로마쥬 샌드위치,9200,1개,샐러드/샌드위치,155,17
1000316166,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/216a61bb-bc2a-4f70-90d5-5e304054239b.jpg,[그녀의빵공장] 소금빵 잠봉뵈르 샌드위치,6900,1개,샐러드/샌드위치,864,59
1000524683,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/10886b2b-d8f2-47d0-8e90-e39c716fe74e.jpg,[도제식빵] 리코타 치즈 생크림 산도,4900,1개,샐러드/샌드위치,478,455
1000763353,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/0a7715ab-b834-4b07-90ab-51698b26b508.jpg,[집반찬연구소] 양념 꼬막 비빔밥,11730,1팩,샐러드/샌드위치,41,323
5067010,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1612852010678l0.jpg,[블랑제리코팡] 바게트 샌드위치,5900,1개,샐러드/샌드위치,206,396
1000916614,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/ad405b5b-2f67-48a6-a40c-2ca27b01634e.jpg,[샐러드판다] 랩 3종 (택1),4200,1개,샐러드/샌드위치,262,447
5100704,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1639720642631l0.jpg,[삼립] 몬테크리스토 토스트 (3개입),12000,"총 540g (각 180g, 3개입)",샐러드/샌드위치,498,283
1001626108,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/a1f86a6c-a04d-4721-ab82-3e78565caf33.jpg,[미자언니네] 으깬 감자 샐러드,5800,1팩,샐러드/샌드위치,522,486
1001770012,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/fb12bcc9-cac1-4722-80b1-3b107381318f.jpg,[스윗밸런스] 멕시칸 브리또볼 샐러드 3종 (택1),6900,#NAME?,샐러드/샌드위치,288,303
1001610764,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/f1492d77-321f-498b-9c4a-fc1e27255730.jpg,[스윗밸런스] 샐러드랩 파티팩,9900,1팩,샐러드/샌드위치,580,216
5044581,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1647589086664l0.jpg,[저스트그린] 리코타 하비스트 샐러드 285g,7800,1팩 ,샐러드/샌드위치,524,417
1000632691,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/24f604c3-3c5a-4c1f-9e0b-05b5f1c92d8d.jpg,[리틀 비엣남] 마라 소고기 쌀국수,5800,1개 (1인분),샐러드/샌드위치,417,454
5060529,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/8815eef3-f3a5-4a24-8c04-6875987d9835.jpg,[피그인더가든] 데일리믹스 베이직샐러드,2190,1통,샐러드/샌드위치,820,32
5082821,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1630386341404l0.jpg,[콜린스 다이닝] 칠리 보리 부리또 샐러드,7200,1통,샐러드/샌드위치,191,72
1001959616,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/49b22951-5232-44ef-9bb1-3ecece10bc70.jpg,[샐러디] 할라피뇨&애플잼 통밀 가득 치아바타 샌드위치 (2입),9990,1팩 (2입),샐러드/샌드위치,2,320
1000029129,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/9a5f9f8b-c8a3-41ff-9f58-ed055aca4cc6.jpg,[홍루이젠] 갓군샌 샌드위치 2개입 2종 (택1),7900,2개,샐러드/샌드위치,680,29
1000618197,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/a8f8e5f3-ebae-4adf-8e57-6d73e4281999.jpg,[진가네반찬] 추억의 도시락 반찬 세트,8277,1묶음 (2팩),샐러드/샌드위치,314,397
1001484194,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/76465149-12a9-4f6b-be5e-dd579ee09fd6.jpg,[콜린스 다이닝] 후무스 샐러드 2종,7900,1개,샐러드/샌드위치,12,79
1000970247,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/fe67955b-bac5-42e1-9ec6-b1095c4328ad.jpg,[샐러드판다] 부라타 햄 치아바타 샌드위치,8200,1개,샐러드/샌드위치,991,168
5050290,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/13d061a1-df1f-4e36-a676-03f687036cb1.jpeg?v=0531,춘천 국물 닭갈비 떡볶이,12927,1팩,분식,394,356
1001422945,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/e760886c-062a-4042-936d-743005b9d152.jpg,옛날 떡볶이,4360,1팩,분식,232,399
1000102474,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/2ba98cac-6026-4393-aac8-609d49d10b76.jpg,오리지널 떡볶이 1봉/2봉(택1),5600,"1팩, 2팩 중 택1",분식,393,258
1000166206,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/d53d208b-a180-4599-b960-7af513f3af1f.jpg,99치킨 콤보 (윙&봉),9900,1팩,분식,441,424
5119349,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1647244459401l0.jpg,진짜 부산 떡볶이 322g,6900,1팩,분식,237,409
5031703,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/61e5e11f-0452-43a7-8566-1c055dbe2d00.jpg,슈퍼크런치 치킨텐더,6849,1팩,분식,896,471
1001404824,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/0b22d12d-eca3-444f-9a45-24128dbd6609.jpg,허니버터 치즈스틱 395g,7190,1팩,분식,790,419
1001882320,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/815de19d-966b-4a55-be8e-56e558fc0f52.jpg,바삭하고 쫄깃한 한돈등심탕수육,8300,1팩,분식,211,41
5037794,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/a62b7e69-c17a-4f0d-b4b1-8fd7ec839ccb.jpg,한입아삭 김치전,8500,1봉,분식,748,194
1000078041,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/65958d6e-65dc-43d4-9ced-dde1c027166d.jpg,두 마리 99치킨 (에어프라이어용),9900,1봉,분식,412,29
1000172175,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/552a6de2-1fb1-48f0-91b3-6174420080d5.jpeg,어묵 물떡 꼬치 10개입,8280,1팩,분식,133,478
1000974537,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/84026dd8-5a53-4357-a522-26719819e09e.jpg,허니버터 회오리감자 (5개입),8500,1팩,분식,162,19
5069883,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/deb41eee-ba97-4585-a368-d7029127f5d3.jpeg,치킨너겟 850g,13550,1봉,분식,698,472
1001503316,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/916bcf4f-f0cc-498e-86d5-eb47c0a04397.jpg,프리미엄 멘보샤 (리뉴얼),11815,1팩,분식,809,250
5051972,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/99b9dabd-2d20-4e24-aa07-a493c0cfb774.jpeg,오리지널 통살치킨,9900,1팩,분식,704,341
1001929136,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/89694102-af84-4082-ada7-4692cfb80f04.jpg,꿔바로우,8910,"1개 (꿔바로우 300g, 소스 150g)",분식,481,491
1000655190,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/891de406-834f-4c33-8a8c-0c280ffbf58f.jpg,즉석 떡볶기,8720,1팩,분식,522,346
5121291,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/f67a5673-09b6-4373-91a4-2307591c7908.jpg,더 바삭한 닭강정 2종,8490,1봉,분식,617,414
5069882,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/56691907-9b16-488c-830a-9e7a6b5aae5e.jpg,용가리 치킨 850g,13800,1봉,분식,643,291
5057159,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1653036924291l0.jpeg,"간편하게 바삭, 새우까스",5780,1팩,분식,685,441
5116450,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1646963339667l0.jpg,떡볶이 (2~3인분),8400,1봉,분식,724,397
1001766073,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/2591006f-53cb-48ca-b5af-5793f884148d.jpg,추억의 라볶이,6990,1팩,분식,141,284
5054960,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1656061856259l0.jpg,"간편하게 바삭, 통등심 돈까스",5890,1팩,분식,506,493
1000342044,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/e6eba9b8-1436-4cc3-94cf-23a6ce516b97.jpg,어묵 떡볶이,6500,1팩,분식,7,228
1000347099,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/4decce13-62f3-45b7-929c-0ed409e9893a.jpg,치즈 쭈욱 떡볶이,7000,1팩,분식,857,290
1000128822,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/f3575442-22d2-4375-acad-1cd4e8a1cf37.jpg,떡볶이 1봉/2봉 (맵기선택),5980,1팩,분식,763,236
1001415117,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/637e7895-af69-4df5-b6d8-a46d253b5937.jpg,이가네 떡볶이,7490,1팩,분식,840,191
1000811956,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/8fbae539-667c-40d6-be75-a0484691112c.jpg,칠리새우 500g,10810,1팩,분식,698,233
5010898,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/9e29dc48-f9a9-44db-80b0-5c503b0ce405.jpg,크리스피 너겟,6980,1팩,분식,677,349
1000347944,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/5ba8f2fb-7044-4d12-98cc-4fc245b4e028.jpg,버팔로 윙 골드 1kg,18900,1팩,분식,229,243
1000875611,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/8a82ce1b-1e58-4c1d-b8c1-8f9d17532468.jpg,쫀득한 떡구이 떡볶이 4종 (택1),5850,1개,분식,969,36
1001174637,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/ed0af1a9-f1df-444d-93f3-15cd64cbf877.jpg,김말이 500g,4980,1팩,분식,74,102
5026079,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1648210376898l0.jpeg,맛고 순대 2종(냉장),5605,1개,분식,138,314
5031377,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1646294153301l0.jpg,국떡 2종,6500,1팩,분식,456,375
5105537,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/79af26e5-312b-4198-a113-48164c5003e7.jpeg,눈꽃치즈 춘천 닭갈비 떡볶이,14500,1팩,분식,513,418
1000921635,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/a4906549-38b2-4d9a-808f-2289747824bb.jpg,바삭튀긴 통새우 튀김 300g,6900,1팩,분식,702,312
1000811958,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/b82031a8-5a0c-4f29-994c-6f2bb376fea4.jpg,크림새우 380g,10355,1팩,분식,413,279
1001512083,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/9b689a44-519a-4f98-99d4-fc418196197a.jpg,인기 순대볶음 2종 (택1),12665,1팩,분식,720,93
1000189809,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/4d31d6e8-4337-45c1-a95f-3f7e9ad9af95.jpg,치킨가라아게 2종 (택1),7900,1팩,분식,973,278
5064015,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1622531502246l0.jpg,"간편하게 바삭, 야채 김말이",3900,1팩,분식,163,486
1001634931,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/b02dcb1a-ad15-4e14-9e7c-584a689dddd8.jpg,차돌 떡볶이,11920,1팩,분식,220,199
1000443579,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/a409be8d-99ef-4420-b78f-ac7aa173da92.jpg,우리 사과 떡볶이 2종,5865,1팩,분식,528,362
1000264850,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/b24e977e-065f-4436-8de2-39c6e5d66793.jpg,떡꼬치,4900,1팩,분식,328,382
1000270029,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/22fbb789-a9f1-4fb8-8baf-58ba8dff2ee1.jpg,북경식 꿔바로우 600g,11680,1팩,분식,779,496
1001890194,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/1ef9ffc0-93e2-4793-b674-b465cda9d9a4.jpg,최유강 셰프 탕수육 390g,9980,1팩,분식,234,319
5054625,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1594969238964l0.jpg,석관동 모듬튀김,4500,1팩,분식,665,159
5011236,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1519709810181l0.jpg,짜장 떡볶이 3종 (밀떡/쌀떡/현미떡),6750,1팩,분식,519,429
1000811960,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/caf8ef5d-a4b3-4f33-830d-f8a1e362b985.jpg,로제 떡볶이,8500,1팩,분식,259,357
1000347095,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/0fa64656-fcd8-4ba4-a3c3-3c22d3666e54.jpg,국물 떡볶이,7000,1팩,분식,418,341
5060612,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1637921048844l0.jpg,눈감고도뚝딱 가래떡 쌀떡볶이,5760,1팩,분식,882,124
5136109,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1652766053575l0.jpg,진짜 짜장 떡볶이,6900,1팩,분식,900,317
5123049,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/e11da68a-a39e-43b2-8a3b-8289957d2427.jpg,한입땡초부추전 510g,8400,1팩,분식,827,187
1001600240,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/6ec333e4-c701-466b-a1ae-229ee4ff1c3a.jpg,새우도넛 (6개입),6714,1팩,분식,348,145
1000130493,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/951801c6-be8c-4f5c-b1bf-d3c9afb483a1.jpg,케이준치킨텐더 400g,6900,1팩,분식,808,71
5043979,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/157562351760l0.jpg,반야월 할매 만두와 떡볶이,7600,1봉,분식,467,122
5098999,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/e7a4f936-fcc0-4fd1-8034-c6e6ca97eddd.jpg,동물복지 치킨 너겟 오리지널,7980,1팩,분식,78,78
1000146000,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/9dfc0c12-fabc-46b9-bb89-f48dd740997a.jpg,해물파전 500g,8080,1팩,분식,288,390
1001638415,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/6acdb54e-23bb-4c72-b16b-f6078b2f83a5.jpg,모듬튀김 340g,6210,1팩,분식,172,429
1001557584,https://product-image.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/product/image/9a57e0da-a80c-4aae-9693-cb72063f2871.jpg,쌀떡볶이 2종 (순한맛/매운맛),9250,1팩,분식,520,415
5064016,https://img-cf.kurly.com/hdims/resize/%5E%3E720x%3E936/cropcenter/720x936/quality/85/src/shop/data/goods/1622531605122l0.jpg,"간편하게 바삭, 고추 김말이",3900,1팩,분식,88,219
